CustomerID,SubscriptionType,MonthlyCharges,ContractEndDate,ServiceUsage,Gender,Age,TotalTransactions,Churn
C05928,Standard,44.22754208953235,2025-04-23,6.0,Female,36.0,,0.0
C05929,Standard,54.81041483638458,2025-10-11,10.0,Male,67.0,13.0,0.0
C05930,Premium,29.509507177120753,2025-10-05,10.0,Female,44.0,13.0,1.0
C05931,Basic,61.04362459186481,2025-07-22,10.0,Female,,6.0,1.0
C05932,Basic,55.801852986188045,2025-12-07,9.0,Male,54.0,34.0,0.0
C05933,Basic,50.46989679594296,2025-09-19,12.0,Male,48.0,,1.0
C05934,Premium,75.40706121725925,2025-10-09,12.0,Female,33.0,38.0,1.0
C05935,Basic,30.843100432056033,2025-05-24,8.0,Male,30.0,5.0,0.0
C05936,Standard,96.1556416569055,2025-08-31,,Male,32.0,13.0,1.0
C05937,Standard,71.7170761691247,2025-09-27,12.0,Male,43.0,26.0,1.0
C05938,Basic,48.607090414491836,2025-02-04,7.0,Female,,16.0,0.0
C05939,Basic,47.11216134280726,2025-10-25,12.0,Female,18.0,38.0,0.0
C05940,Basic,60.5983394889607,2025-02-22,10.0,Female,50.0,7.0,1.0
C05941,Basic,91.86898612554444,2025-12-22,13.0,Male,51.0,15.0,1.0
C05942,Basic,52.07401609159688,2025-05-30,11.0,Male,68.0,,1.0
C05943,Basic,52.96521441183097,2025-01-13,10.0,Male,51.0,12.0,0.0
C05944,Premium,50.36368584742322,2025-09-24,8.0,Male,65.0,68.0,1.0
C05945,Premium,101.98570439877433,2025-04-07,12.0,Female,51.0,17.0,1.0
C05946,Basic,43.140824986719146,2025-03-27,8.0,,38.0,17.0,0.0
C05947,Basic,49.413317158944814,2025-11-05,7.0,Male,24.0,23.0,1.0
C05948,Basic,,2025-09-22,9.0,Female,18.0,16.0,1.0
C05949,Standard,53.028385140405334,2025-03-12,5.0,Male,18.0,20.0,1.0
C05950,Premium,78.79476411746005,2025-01-17,9.0,Male,35.0,3.0,1.0
C05951,Basic,34.72677428539943,2025-07-08,13.0,Female,49.0,5.0,0.0
C05952,Basic,46.05820841066081,2025-01-10,7.0,Female,,7.0,0.0
C05953,Standard,90.54044172730586,2025-06-15,12.0,Male,35.0,33.0,1.0
C05954,Standard,38.14852596559229,2025-02-08,9.0,Male,33.0,19.0,1.0
C05955,Basic,47.06376524338188,2025-12-11,11.0,Male,18.0,7.0,0.0
C05956,Standard,55.40651010581942,2025-08-07,12.0,Male,61.0,5.0,1.0
C05957,Basic,33.66171702249452,2025-04-04,6.0,Male,28.0,17.0,1.0
C05958,Basic,42.3724741980924,2025-06-07,,Female,47.0,11.0,1.0
C05959,Standard,52.304252533555776,2025-12-29,17.0,Female,58.0,36.0,1.0
C05960,Premium,50.94240592966512,2025-02-03,13.0,Male,45.0,20.0,0.0
C05961,Basic,83.4430041502801,2025-10-16,12.0,Female,43.0,21.0,1.0
C05962,Premium,92.62933492779771,2025-01-12,13.0,Male,,32.0,1.0
C05963,Basic,35.50200084158093,2025-08-21,9.0,Female,27.0,,0.0
C05964,Standard,52.275636074592526,2025-03-28,8.0,Female,28.0,21.0,1.0
C05965,Basic,,2025-04-03,10.0,Female,72.0,12.0,1.0
C05966,Premium,91.70363253685817,2025-04-17,5.0,Male,62.0,19.0,1.0
C05967,Premium,66.64760582372557,2025-07-12,9.0,Female,61.0,11.0,1.0
C05968,Basic,56.17031227914786,2025-01-10,11.0,Female,23.0,31.0,0.0
C05969,Premium,65.27701726601055,2025-05-05,13.0,Female,46.0,17.0,1.0
C05970,Premium,65.46597481272293,2025-10-02,6.0,Male,39.0,30.0,
C05971,Standard,34.49923978283534,2025-10-06,14.0,Female,31.0,19.0,0.0
C05972,Basic,54.00855837491451,2025-05-08,9.0,Female,23.0,5.0,1.0
C05973,Premium,89.62975958885242,2025-12-07,11.0,Female,61.0,11.0,0.0
C05974,Premium,46.020193898468264,2025-07-04,18.0,Male,67.0,16.0,0.0
C05975,Basic,52.65713054941726,2025-12-29,10.0,Male,72.0,9.0,1.0
C05976,Premium,45.377501730323125,2025-12-21,6.0,Female,37.0,25.0,0.0
C05977,Basic,19.815792230296292,2025-02-28,14.0,Male,28.0,,0.0
C05978,Basic,50.41350403152528,2025-07-01,,Male,19.0,42.0,0.0
C05979,Standard,56.41526498745599,2025-03-15,13.0,Female,61.0,23.0,1.0
C05980,Standard,40.73247350273581,2025-01-02,15.0,Female,,18.0,0.0
C05981,Standard,31.50569193553811,2025-08-31,13.0,Female,32.0,5.0,0.0
C05982,Basic,35.15547691119649,2025-08-16,,Male,72.0,8.0,1.0
C05983,Premium,67.87705485362275,2025-02-17,11.0,Female,55.0,12.0,1.0
C05984,Basic,110.06079716915036,2025-01-06,14.0,Female,,8.0,1.0
C05985,Basic,86.92071156498224,2025-02-12,11.0,Male,32.0,5.0,1.0
C05986,Basic,29.203384307380365,2025-05-25,7.0,Male,43.0,24.0,0.0
C05987,Standard,70.37752250960293,2025-05-07,8.0,Male,28.0,25.0,1.0
C05988,Premium,38.35013527185475,2025-12-01,9.0,Male,64.0,32.0,0.0
C05989,Standard,39.611369293471256,2025-09-03,9.0,Male,68.0,9.0,0.0
C05990,Premium,41.5639317623271,2025-05-01,9.0,Male,50.0,7.0,0.0
C05991,Basic,66.31723282544142,2025-08-20,20.0,Male,54.0,17.0,1.0
C05992,Standard,73.38535231816512,2025-07-08,7.0,Male,53.0,7.0,1.0
C05993,Basic,48.077321378638636,2025-10-12,16.0,Female,58.0,11.0,0.0
C05994,Basic,48.4045931505645,2025-08-30,11.0,Male,55.0,9.0,
C05995,Basic,60.203380349445894,2025-03-19,12.0,Female,72.0,,0.0
C05996,Standard,62.753905883984494,2025-02-27,10.0,Female,28.0,10.0,0.0
C05997,Standard,80.03894175141448,2025-06-30,12.0,Female,52.0,8.0,1.0
C05998,Standard,29.912433055600033,2025-03-11,7.0,Female,72.0,26.0,0.0
C05999,Basic,50.40215546622102,2025-09-22,12.0,Male,74.0,35.0,0.0
C06000,,32.616335605843446,2025-07-23,,Female,26.0,15.0,1.0
C06001,Standard,48.99146473237753,2025-06-19,14.0,Male,28.0,25.0,1.0
C06002,Basic,45.67508167116466,2025-10-22,,Female,58.0,10.0,0.0
C06003,Premium,49.07369873005282,2025-09-04,8.0,Female,50.0,4.0,0.0
C06004,Standard,36.31118607672303,2025-02-28,7.0,Female,62.0,29.0,0.0
C06005,Basic,27.58044723483903,2025-10-27,9.0,Female,50.0,47.0,1.0
C06006,Premium,21.63360720658232,2025-11-17,10.0,Male,44.0,4.0,0.0
C06007,Standard,47.44404153985816,2025-01-11,,Female,35.0,2.0,1.0
C06008,Basic,42.08210382811457,2025-12-13,16.0,Male,28.0,20.0,0.0
C06009,Standard,,2025-12-06,10.0,Female,,1.0,0.0
C06010,Basic,84.86335634612614,2025-01-05,7.0,Male,47.0,,1.0
C06011,Premium,35.454413010250384,2025-07-24,9.0,Male,33.0,1.0,0.0
C06012,Premium,88.12503323645883,2025-09-02,12.0,Male,,9.0,1.0
C06013,Premium,95.73275459165075,2025-09-06,12.0,Female,41.0,5.0,1.0
C06014,Standard,,2025-04-15,8.0,Male,18.0,42.0,0.0
C06015,Basic,,2025-08-30,7.0,Female,28.0,18.0,1.0
C06016,Standard,42.612362431293846,2025-09-29,5.0,Male,23.0,7.0,1.0
C06017,Basic,15.600476014520025,2025-01-07,11.0,Male,29.0,24.0,0.0
C06018,Standard,28.054989759866412,2025-08-12,14.0,Female,43.0,44.0,0.0
C06019,Standard,68.16951346541391,2025-08-05,9.0,Female,36.0,10.0,1.0
C06020,Basic,112.13491073321941,2025-02-13,13.0,Female,18.0,10.0,1.0
C06021,Basic,71.74328507877402,2025-01-26,13.0,Male,70.0,7.0,1.0
C06022,Premium,56.910280101369,,15.0,Male,51.0,18.0,0.0
C06023,Premium,49.57516748296829,2025-06-30,12.0,Male,,39.0,1.0
C06024,Basic,98.01182859024568,2025-04-02,12.0,Female,37.0,14.0,1.0
C06025,Basic,118.0748430110111,2025-09-25,13.0,Male,29.0,32.0,1.0
C06026,Basic,39.53893701602582,2025-12-12,,Female,41.0,19.0,0.0
C06027,Premium,22.46656898302282,2025-03-09,5.0,Male,49.0,44.0,0.0
C06028,Basic,21.60118166959977,2025-12-30,11.0,Male,50.0,25.0,0.0
C06029,Standard,84.84070184991249,2025-05-31,9.0,Female,56.0,26.0,1.0
C06030,Basic,49.06763189068766,2025-04-14,11.0,Male,27.0,8.0,0.0
C06031,Standard,53.80249112915378,2025-03-29,8.0,Female,39.0,18.0,1.0
C06032,Basic,24.428796191959353,2025-04-05,9.0,Male,65.0,22.0,0.0
C06033,Standard,36.99369306133034,2025-10-13,11.0,Female,64.0,10.0,0.0
C06034,Basic,44.426257504166976,2025-11-15,13.0,Female,58.0,9.0,0.0
C06035,Standard,54.334444278532445,2025-01-03,,Female,31.0,9.0,1.0
C06036,Basic,42.63119191247818,2025-07-27,11.0,Male,21.0,18.0,1.0
C06037,Standard,33.019309480288236,2025-04-12,9.0,Female,,19.0,0.0
C06038,Premium,36.53227835874253,2025-12-14,12.0,Male,23.0,1.0,0.0
C06039,Basic,81.07318942199464,2025-06-26,10.0,Female,64.0,41.0,1.0
C06040,Premium,55.143388328840004,2025-10-31,,Male,72.0,26.0,0.0
C06041,Standard,63.87229684717461,2025-07-18,,Female,57.0,12.0,0.0
C06042,Basic,34.89953415333135,2025-01-08,8.0,Female,,27.0,0.0
C06043,Basic,,2025-09-02,12.0,Male,56.0,30.0,0.0
C06044,Basic,40.559956332779485,2025-10-20,9.0,Female,72.0,58.0,1.0
C06045,Standard,35.353407597226926,2025-11-23,10.0,Male,71.0,2.0,1.0
C06046,Standard,57.490971200811124,2025-06-27,10.0,Female,71.0,28.0,1.0
C06047,Basic,186.10527177639042,2025-03-23,12.0,Male,66.0,6.0,1.0
C06048,Standard,66.02869448550614,2025-04-22,14.0,Male,42.0,11.0,1.0
C06049,Premium,149.36710521644045,2025-12-25,6.0,Male,62.0,68.0,1.0
C06050,Premium,62.77336652286323,2025-01-21,15.0,Female,25.0,5.0,0.0
C06051,Standard,38.864005368643916,2025-02-03,8.0,Male,74.0,13.0,0.0
C06052,Premium,57.46576830389829,2025-09-12,15.0,Male,28.0,8.0,0.0
C06053,Standard,101.9291990411728,2025-01-27,7.0,Female,18.0,34.0,1.0
C06054,Basic,,2025-01-08,13.0,Female,,7.0,1.0
C06055,Premium,39.72131948194402,2025-01-18,,Male,,38.0,1.0
C06056,Basic,55.32896128847487,2025-08-21,11.0,Male,45.0,18.0,1.0
C06057,Basic,28.22805251601578,2025-11-03,5.0,Female,49.0,70.0,1.0
C06058,Basic,69.53918838427299,2025-07-10,9.0,Male,26.0,14.0,1.0
C06059,Premium,93.07120869424652,2025-05-30,,Female,51.0,20.0,1.0
C06060,Premium,50.80235882526055,2025-06-05,15.0,Female,66.0,10.0,1.0
C06061,Basic,38.28542914352637,2025-02-16,,Male,19.0,11.0,0.0
C06062,Basic,57.74723017645294,2025-11-08,9.0,Female,39.0,47.0,1.0
C06063,Basic,59.08674497612555,2025-05-19,6.0,Female,,,1.0
C06064,Standard,51.649501197819774,2025-05-22,9.0,Male,40.0,8.0,1.0
C06065,Basic,53.7051583286161,2025-12-01,7.0,Male,68.0,,1.0
C06066,Standard,46.64179675657041,2025-01-14,10.0,Female,69.0,3.0,1.0
C06067,Basic,74.47064171046843,2025-12-22,10.0,Female,20.0,47.0,1.0
C06068,Basic,67.12214259421874,2025-09-16,10.0,Female,60.0,41.0,1.0
C06069,Basic,33.74329552826648,2025-08-24,11.0,Male,62.0,23.0,0.0
C06070,Basic,33.374320740365675,2025-01-07,4.0,Male,33.0,27.0,1.0
C06071,Premium,45.16277739541958,2025-02-08,11.0,Female,58.0,26.0,0.0
,Basic,67.13851377307058,2025-07-04,12.0,Male,47.0,20.0,1.0
C06073,Basic,53.05058917256528,2025-04-25,9.0,Female,36.0,27.0,1.0
C06074,Basic,38.65835186650563,2025-04-20,5.0,Female,61.0,16.0,1.0
C06075,Basic,55.51373369576651,2025-03-06,,Male,43.0,22.0,1.0
C06076,Basic,43.80284622684669,2025-08-19,14.0,Female,33.0,6.0,0.0
C06077,Basic,71.10926157074094,2025-10-08,11.0,Male,39.0,1.0,1.0
C06078,Standard,57.12525879058025,2025-01-31,9.0,Female,23.0,2.0,1.0
C06079,Standard,44.075837528307254,2025-03-27,16.0,Male,54.0,18.0,1.0
C06080,Basic,54.85155378678054,2025-05-18,,Male,22.0,31.0,0.0
C06081,Basic,84.6091341311934,2025-03-18,5.0,Male,60.0,17.0,
C06082,Premium,39.81210352828567,2025-05-17,9.0,Male,31.0,,1.0
C06083,Basic,58.73793663611416,2025-05-02,9.0,Male,41.0,11.0,0.0
C06084,Basic,48.610466569982,2025-09-21,14.0,Female,31.0,8.0,0.0
C06085,Basic,,2025-04-07,12.0,Male,26.0,5.0,1.0
C06086,Basic,38.482247412772736,2025-01-19,7.0,Female,57.0,4.0,1.0
C06087,Standard,,2025-10-13,10.0,Male,73.0,32.0,0.0
C06088,Basic,77.87868679001254,2025-01-09,6.0,Female,28.0,6.0,1.0
C06089,Standard,34.37124153789912,2025-03-24,,Male,27.0,17.0,1.0
C06090,Basic,29.37843683027886,2025-02-16,11.0,Male,48.0,10.0,0.0
C06091,Basic,29.827798063686206,2025-03-31,6.0,Male,68.0,16.0,1.0
C06092,Standard,31.30437904489929,2025-01-01,12.0,Female,71.0,16.0,0.0
C06093,Basic,63.44366333809234,2025-06-11,14.0,Male,42.0,,1.0
C06094,Standard,28.4935894695809,2025-06-02,7.0,Female,70.0,,0.0
C06095,Basic,44.383370790170744,2025-01-01,9.0,Female,37.0,29.0,0.0
C06096,Standard,64.02916782169444,2025-05-26,9.0,Female,,9.0,0.0
C06097,Basic,180.09167153627297,2025-06-10,11.0,Female,74.0,18.0,1.0
C06098,Premium,42.85401816429819,2025-05-15,7.0,Male,33.0,,1.0
C06099,Basic,53.96806583079447,2025-10-13,,Female,54.0,17.0,1.0
C06100,Premium,52.189490193235144,2025-03-18,7.0,Male,23.0,14.0,1.0
C06101,Basic,45.71043565792523,2025-03-22,13.0,Female,60.0,5.0,1.0
C06102,Standard,45.956216038523884,2025-09-26,11.0,Female,28.0,14.0,0.0
C06103,Basic,122.26538624997676,2025-09-26,8.0,Female,65.0,6.0,1.0
C06104,Premium,69.11331244547706,2025-02-11,11.0,Male,72.0,6.0,1.0
C06105,Basic,134.86622651214407,2025-05-04,12.0,Male,57.0,17.0,1.0
C06106,Basic,40.98629539873186,2025-08-18,7.0,Female,36.0,61.0,1.0
C06107,Basic,48.32922096611088,2025-12-23,,Male,18.0,6.0,1.0
C06108,Basic,,2025-07-21,18.0,Female,,29.0,0.0
C06109,Basic,,2025-11-30,4.0,Female,38.0,50.0,0.0
C06110,Premium,106.99565914419661,2025-04-17,9.0,Female,58.0,38.0,1.0
C06111,Premium,40.57731998620699,2025-10-19,10.0,Male,31.0,23.0,1.0
C06112,Basic,,2025-10-18,9.0,Female,74.0,6.0,1.0
C06113,Premium,30.40715982242804,2025-06-23,7.0,Male,37.0,16.0,0.0
C06114,Standard,32.8067862481397,2025-11-08,2.0,Female,52.0,10.0,
C06115,Basic,,2025-03-28,12.0,Female,,20.0,0.0
C06116,Standard,,2025-01-05,8.0,Male,48.0,,1.0
C06117,Standard,72.33137005507056,2025-06-21,8.0,Male,19.0,13.0,1.0
C06118,Premium,,2025-05-01,7.0,Male,35.0,17.0,0.0
C06119,Basic,42.33003589406477,2025-06-05,7.0,Male,71.0,,0.0
C06120,Standard,47.403529256664186,2025-03-28,9.0,Female,,37.0,1.0
C06121,Basic,44.009161911962615,2025-04-08,17.0,Female,42.0,,0.0
C06122,Basic,34.67994310353626,2025-05-15,15.0,,30.0,11.0,1.0
C06123,Basic,35.052180784447344,2025-01-07,10.0,Male,53.0,36.0,0.0
C06124,Premium,75.42784938075545,2025-09-17,9.0,Female,34.0,36.0,1.0
C06125,Premium,24.06496466062681,2025-12-30,,Female,63.0,11.0,0.0
C06126,Standard,95.48474384452835,2025-02-01,15.0,Female,29.0,4.0,1.0
C06127,Standard,43.58989315829267,,7.0,Male,59.0,7.0,0.0
C06128,Basic,36.70891212857822,2025-09-17,12.0,Male,,23.0,0.0
C06129,Basic,,2025-09-01,6.0,Female,41.0,17.0,0.0
C06130,Basic,90.56878697695447,2025-12-31,11.0,Female,32.0,18.0,1.0
C06131,Basic,78.18485682574628,2025-09-21,8.0,Female,24.0,3.0,1.0
C06132,Standard,61.11539663414595,2025-05-22,10.0,Female,20.0,23.0,0.0
C06133,Standard,77.2284877537646,2025-01-30,,Male,37.0,56.0,0.0
C06134,Basic,25.16424089267292,2025-05-10,13.0,Female,60.0,54.0,0.0
C06135,Basic,40.58062714582722,2025-09-23,,Female,43.0,3.0,1.0
C06136,Basic,34.72830225371687,2025-03-11,,Female,62.0,6.0,0.0
C06137,Basic,81.60401775195115,2025-04-29,12.0,Female,45.0,31.0,1.0
C06138,Premium,,2025-11-23,13.0,Male,70.0,25.0,0.0
C06139,Standard,70.11842709196767,2025-03-11,13.0,Male,52.0,17.0,1.0
C06140,Premium,61.952364946026314,2025-07-27,14.0,Male,62.0,25.0,1.0
C06141,Basic,,2025-04-01,7.0,Male,57.0,51.0,1.0
C06142,Basic,39.53710987773659,2025-04-30,10.0,Female,26.0,10.0,1.0
C06143,Basic,83.8936631280859,2025-07-26,11.0,Female,24.0,6.0,1.0
C06144,Premium,36.66526855042545,2025-09-13,13.0,Male,57.0,63.0,0.0
C06145,Standard,52.560771341003715,2025-02-04,7.0,Female,31.0,,0.0
C06146,Basic,36.56189182097785,2025-05-04,12.0,Male,35.0,15.0,0.0
C06147,Standard,44.09922156288737,2025-04-22,6.0,Female,27.0,18.0,0.0
C06148,Basic,49.08523259942818,2025-07-26,10.0,Male,52.0,17.0,0.0
C06149,Standard,36.55713580887958,2025-04-12,15.0,Male,65.0,11.0,1.0
C06150,Premium,34.05048321511911,2025-07-13,16.0,Female,32.0,8.0,0.0
C06151,Standard,56.06615541211177,2025-08-29,6.0,Female,62.0,1.0,0.0
C06152,Standard,35.66351016788761,2025-05-27,8.0,Female,21.0,11.0,0.0
C06153,Basic,36.15300182338789,2025-05-12,10.0,Male,65.0,22.0,0.0
C06154,Basic,34.34312138954875,2025-08-08,,Male,67.0,30.0,0.0
C06155,Basic,48.46586748042598,2025-12-04,9.0,Male,36.0,6.0,0.0
C06156,Basic,72.93026124972617,2025-04-14,7.0,Male,73.0,7.0,1.0
C06157,Standard,91.34416996678422,2025-02-10,11.0,Female,65.0,33.0,0.0
C06158,Standard,37.39944149538974,2025-02-25,9.0,Male,45.0,9.0,0.0
C06159,Basic,118.17272469006556,2025-11-07,11.0,Male,61.0,14.0,1.0
C06160,Premium,33.452986367707666,2025-09-07,9.0,Male,40.0,23.0,0.0
C06161,Basic,77.12615168026358,2025-08-30,12.0,Male,39.0,44.0,1.0
C06162,Basic,37.46264951984869,2025-05-07,12.0,Male,39.0,27.0,0.0
C06163,Basic,35.29190782166142,2025-05-30,7.0,Male,51.0,28.0,0.0
C06164,Basic,37.1186872668547,2025-11-27,9.0,Male,57.0,18.0,1.0
C06165,Basic,,2025-12-02,7.0,Female,,,1.0
C06166,Basic,63.055284532152214,2025-05-29,7.0,Female,61.0,38.0,0.0
C06167,Basic,65.36390668645532,2025-06-18,12.0,Male,55.0,18.0,1.0
C06168,Premium,34.27543782618336,2025-02-14,9.0,Female,65.0,44.0,0.0
C06169,Basic,33.65492114511356,2025-03-25,12.0,Female,48.0,6.0,0.0
C06170,Basic,,2025-01-08,8.0,Male,44.0,13.0,0.0
C06171,Basic,47.821782879695576,2025-04-17,10.0,Female,22.0,46.0,0.0
C06172,Standard,45.96870154666851,2025-09-22,13.0,Female,59.0,6.0,1.0
,Basic,,2025-05-26,7.0,Female,46.0,11.0,1.0
C06174,Premium,55.693557894462074,2025-01-31,18.0,Female,22.0,,1.0
C06175,Standard,123.5999979901012,2025-09-01,12.0,Male,35.0,8.0,1.0
C06176,Standard,40.8593965555624,2025-02-04,,Male,46.0,20.0,1.0
C06177,Standard,42.0398625688574,2025-09-04,11.0,Male,19.0,8.0,0.0
C06178,Basic,62.54508355337022,2025-01-18,7.0,Female,31.0,6.0,0.0
C06179,Basic,39.98468431765492,2025-01-24,7.0,Male,40.0,16.0,0.0
C06180,Basic,65.3402869701528,2025-12-08,14.0,Male,70.0,38.0,0.0
C06181,Standard,,2025-10-31,8.0,Male,46.0,,0.0
C06182,Basic,104.0499267092268,2025-11-12,9.0,Female,56.0,12.0,1.0
C06183,Basic,57.393611226979914,2025-12-15,14.0,Male,25.0,13.0,0.0
C06184,Premium,39.017638994741624,2025-10-05,,Male,,34.0,1.0
C06185,Basic,39.50970451439402,2025-01-30,15.0,Male,54.0,11.0,0.0
C06186,Premium,40.711194523425775,2025-05-23,13.0,Female,49.0,19.0,0.0
C06187,Standard,86.58467803631785,2025-10-04,14.0,Male,66.0,33.0,0.0
C06188,Basic,30.099922662146714,2025-12-22,14.0,Male,55.0,32.0,0.0
C06189,Basic,38.27689066713537,2025-01-12,6.0,Female,46.0,44.0,0.0
C06190,Basic,39.93921936716092,2025-07-22,11.0,Male,46.0,44.0,0.0
C06191,Standard,49.68722305809067,2025-09-07,7.0,Female,18.0,48.0,1.0
C06192,Standard,44.86146242741954,2025-04-13,,Male,,7.0,1.0
C06193,Standard,27.53703629287837,2025-02-04,10.0,Male,59.0,17.0,0.0
C06194,Premium,42.61021153693856,2025-11-20,9.0,Female,62.0,37.0,0.0
C06195,Standard,48.048106710555174,2025-01-20,11.0,Female,36.0,,0.0
C06196,Basic,,2025-02-16,8.0,Female,31.0,23.0,0.0
C06197,Basic,65.80745968952623,2025-03-25,5.0,Male,49.0,,0.0
C06198,Premium,72.22500943094651,2025-09-25,6.0,Male,40.0,4.0,1.0
C06199,Basic,48.45658902782285,2025-02-22,6.0,Female,60.0,13.0,1.0
C06200,Basic,,2025-09-30,9.0,Male,43.0,,1.0
C06201,Standard,21.064741135015932,2025-01-18,8.0,Female,35.0,24.0,0.0
C06202,Basic,42.24905119227357,2025-04-14,7.0,Female,60.0,22.0,1.0
C06203,Premium,74.73523608028107,2025-06-01,9.0,Male,32.0,16.0,1.0
C06204,Standard,42.20962907543096,2025-11-24,10.0,Female,42.0,33.0,0.0
C06205,Basic,37.23012833153735,2025-06-14,12.0,Female,53.0,32.0,1.0
C06206,Premium,124.34980173541192,2025-12-27,8.0,Male,,,1.0
C06207,Basic,,2025-03-25,8.0,Male,,32.0,1.0
C06208,Basic,60.28317061020943,2025-11-04,8.0,Female,,,0.0
C06209,Basic,78.85314906466768,2025-05-31,13.0,Female,35.0,3.0,1.0
C06210,Basic,20.525106379430003,2025-02-06,17.0,Female,29.0,,0.0
C06211,Basic,36.48869290520696,2025-12-19,11.0,Male,44.0,40.0,0.0
C06212,Basic,41.431433505682044,2025-06-01,10.0,Female,65.0,55.0,0.0
C06213,Basic,45.49629826715174,2025-12-22,9.0,Female,37.0,32.0,0.0
C06214,Basic,41.101532053098765,2025-07-27,11.0,Female,33.0,,0.0
C06215,Standard,18.029557397895665,2025-02-19,13.0,Male,67.0,6.0,0.0
C06216,Premium,58.34845340584189,2025-08-08,,Male,63.0,23.0,0.0
C06217,Basic,62.14588821642682,2025-02-16,7.0,Female,66.0,40.0,0.0
C06218,Basic,94.89609176141762,2025-01-18,9.0,Female,32.0,4.0,1.0
C06219,Basic,36.47763377644704,2025-05-02,12.0,Female,27.0,9.0,0.0
C06220,Basic,35.302639775403605,2025-10-09,12.0,Female,56.0,24.0,0.0
C06221,Standard,17.11626551380036,2025-04-30,8.0,Female,22.0,22.0,0.0
C06222,Standard,44.46028286679008,2025-09-08,10.0,Male,60.0,22.0,1.0
C06223,Basic,71.69834878575507,2025-11-23,13.0,Female,70.0,4.0,1.0
C06224,Basic,39.14668954214399,2025-10-26,11.0,Male,52.0,31.0,1.0
C06225,Basic,117.84862157123081,2025-02-16,9.0,Female,,5.0,1.0
C06226,Standard,45.1226830919575,2025-03-26,18.0,Male,68.0,20.0,0.0
C06227,Basic,53.02799168557958,2025-10-26,10.0,Female,58.0,68.0,1.0
C06228,Premium,28.98509618409409,2025-06-09,11.0,Female,47.0,24.0,0.0
C06229,Standard,56.087397483145594,2025-01-07,9.0,Male,21.0,13.0,1.0
C06230,Basic,22.65306329251763,2025-09-02,13.0,Male,64.0,11.0,0.0
C06231,Standard,159.57203856082,2025-08-03,13.0,Female,70.0,29.0,1.0
C06232,Premium,66.8060921291475,2025-07-31,7.0,Male,39.0,22.0,1.0
C06233,Standard,86.11981937783592,2025-07-31,13.0,Female,48.0,10.0,
C06234,Basic,33.24935997089868,2025-10-15,11.0,Male,46.0,9.0,0.0
C06235,Basic,53.31660668650055,2025-08-06,12.0,Female,58.0,5.0,1.0
C06236,Premium,62.6491196384035,2025-09-08,13.0,Female,70.0,7.0,0.0
C06237,Standard,59.676342018438525,2025-12-10,8.0,Male,33.0,37.0,1.0
C06238,Standard,35.371389790890355,2025-11-17,13.0,Male,72.0,19.0,0.0
C06239,Premium,19.206144417945552,2025-11-10,8.0,Female,42.0,21.0,0.0
C06240,Premium,57.443802621811066,2025-06-30,17.0,Female,34.0,8.0,1.0
C06241,Premium,47.04116804187094,2025-04-02,10.0,Female,35.0,26.0,1.0
C06242,Basic,39.859260741727965,2025-08-06,7.0,Male,54.0,19.0,0.0
C06243,Standard,67.87047781996542,2025-10-17,,Female,54.0,9.0,1.0
C06244,Standard,,2025-03-31,16.0,Male,46.0,9.0,0.0
C06245,Standard,29.49866429900978,2025-07-16,6.0,Male,58.0,6.0,0.0
C06246,Standard,23.090980570533436,2025-07-03,8.0,Female,44.0,23.0,0.0
C06247,Basic,31.83090583360343,2025-03-07,8.0,Male,48.0,19.0,0.0
C06248,Standard,130.22033798985316,2025-04-08,9.0,Female,40.0,7.0,1.0
C06249,Standard,66.76197720729931,2025-11-02,15.0,Female,59.0,26.0,1.0
C06250,Basic,,2025-01-24,16.0,Male,42.0,31.0,1.0
C06251,Basic,46.49564417518962,2025-08-08,12.0,Female,72.0,21.0,0.0
C06252,Basic,45.289074819942584,2025-06-23,8.0,Male,39.0,12.0,0.0
C06253,Basic,79.7503714051345,2025-09-02,11.0,Female,71.0,27.0,1.0
C06254,Basic,,2025-04-24,10.0,Male,30.0,9.0,0.0
C06255,Basic,62.97835964610784,2025-09-23,10.0,Male,,3.0,1.0
C06256,Standard,43.49525385287121,2025-12-20,8.0,Female,62.0,7.0,1.0
C06257,Standard,108.64499694129259,2025-08-11,7.0,Male,56.0,28.0,1.0
C06258,,67.28507261844946,2025-11-04,9.0,Male,69.0,17.0,1.0
C06259,Premium,,2025-08-23,,Female,20.0,15.0,1.0
C06260,Basic,39.57743353308999,2025-11-02,9.0,Male,18.0,20.0,0.0
C06261,Basic,76.34613822232014,2025-04-20,7.0,Male,,32.0,1.0
C06262,Premium,44.123478596970806,2025-11-10,8.0,Female,59.0,10.0,0.0
C06263,Basic,52.24984555739835,2025-01-13,5.0,Male,64.0,22.0,0.0
C06264,Premium,,2025-05-05,7.0,Male,62.0,10.0,1.0
C06265,Premium,32.9474208335018,2025-11-11,,Male,74.0,10.0,0.0
C06266,Standard,,2025-06-16,12.0,Male,34.0,13.0,0.0
C06267,Premium,,2025-02-22,11.0,Male,46.0,6.0,1.0
C06268,Basic,61.560766351530916,2025-07-05,7.0,Male,35.0,29.0,1.0
C06269,Basic,41.75040735230737,2025-10-03,8.0,Male,59.0,28.0,0.0
C06270,Standard,115.18374613755783,2025-12-18,10.0,Male,69.0,22.0,1.0
C06271,Basic,29.786350488811777,2025-01-10,9.0,Male,26.0,8.0,0.0
